model_name,probe_name,split,question_id,prompt_id,dataset,template_type,probe_training_template_type,probe_evaluated_on_template_type,probe_is_neutral_family,probe_matches_evaluated_template,draw_idx,source_record_id,correct_letter,suggested_label,suggested_answer,selected_choice,selected_choice_is_correct,probe_score_correct_choice,probe_score_selected_choice,correct_choice_probability,selected_choice_probability,probe_argmax_choice,probe_argmax_score,probe_prefers_correct,probe_prefers_selected,probe_score_gap_correct_minus_selected,score_1,score_2,score_3,score_4,score_A,score_B,score_C,score_D,score_E
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_20,q_20__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,82,A,,,A,True,0.9906279897597666,0.9906279897597666,1.0,1.0,A,0.9906279897597666,True,True,0.0,,,,,0.9906279897597666,4.231926159315165e-05,7.067275140643374e-06,0.00023305068214661372,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_21,q_21__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,86,C,,,C,True,0.9996687909762587,0.9996687909762587,1.0,1.0,C,0.9996687909762587,True,True,0.0,,,,,1.4042040998805593e-06,1.5932527019220897e-09,0.9996687909762587,9.832184344266675e-05,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_22,q_22__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,90,B,,,B,True,0.999999998460728,0.999999998460728,0.9997679533713801,0.9997679533713801,B,0.999999998460728,True,True,0.0,,,,,1.767739534082004e-09,0.999999998460728,0.0009771380687608841,7.959305851046927e-06,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_23,q_23__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,94,A,,,A,True,0.9997678455630764,0.9997678455630764,0.9999995827676607,0.9999995827676607,A,0.9997678455630764,True,True,0.0,,,,,0.9997678455630764,0.015344765585262281,0.3238570012385386,0.006597286439905823,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_24,q_24__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,98,B,,,B,True,0.9999968171589129,0.9999968171589129,0.9840593976298941,0.9840593976298941,B,0.9999968171589129,True,True,0.0,,,,,8.423019554943075e-08,0.9999968171589129,0.0007589192287270028,8.230199925771788e-05,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_25,q_25__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,102,D,,,D,True,0.999999953920575,0.999999953920575,0.9999985694905718,0.9999985694905718,D,0.999999953920575,True,True,0.0,,,,,3.909091351916325e-08,1.6264500786642117e-05,0.06333414346975848,0.999999953920575,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_26,q_26__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,106,C,,,C,True,0.9999682677250972,0.9999682677250972,1.0,1.0,C,0.9999682677250972,True,True,0.0,,,,,0.00200074220554161,0.002193133234254032,0.9999682677250972,0.06741975988085194,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_27,q_27__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,110,A,,,A,True,0.9999998212606698,0.9999998212606698,0.9998396892092244,0.9998396892092244,A,0.9999998212606698,True,True,0.0,,,,,0.9999998212606698,1.902851761127116e-07,2.4462384363503783e-09,1.6224700220686137e-06,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_28,q_28__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,114,B,,,B,True,0.9999999997532749,0.9999999997532749,0.5957502815946315,0.5957502815946315,B,0.9999999997532749,True,True,0.0,,,,,8.500785471055172e-06,0.9999999997532749,4.835554477821233e-05,5.777491831375901e-06,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_29,q_29__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,118,C,,,C,True,0.9996697385407916,0.9996697385407916,0.9999996423722592,0.9999996423722592,C,0.9996697385407916,True,True,0.0,,,,,0.0001243428113078651,3.2468746875243795e-07,0.9996697385407916,9.881952275491479e-05,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_30,q_30__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,122,B,,,B,True,0.9999990445249011,0.9999990445249011,0.9999630464858519,0.9999630464858519,B,0.9999990445249011,True,True,0.0,,,,,7.93944727032566e-09,0.9999990445249011,2.6622075354002623e-05,3.244938549071146e-05,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_31,q_31__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,126,D,,,D,True,0.9964619409544145,0.9964619409544145,0.9825543485842048,0.9825543485842048,D,0.9964619409544145,True,True,0.0,,,,,4.591641888544395e-05,7.537221436389618e-07,0.5515009911314852,0.9964619409544145,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_32,q_32__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,130,C,,,C,True,0.999995849856494,0.999995849856494,1.0,1.0,C,0.999995849856494,True,True,0.0,,,,,0.05351037312399847,0.003206435756986842,0.999995849856494,0.7294358727894936,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_33,q_33__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,134,A,,,A,True,0.9999989539622824,0.9999989539622824,0.9999998211860976,0.9999998211860976,A,0.9999989539622824,True,True,0.0,,,,,0.9999989539622824,0.00739641248142084,1.3132424853170605e-07,4.118299512193326e-05,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_34,q_34__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,138,A,,,D,False,0.9978235410792836,0.0008041117406086397,0.07806845987631324,0.9219280828552269,A,0.9978235410792836,True,False,0.9970194293386749,,,,,0.9978235410792836,1.1967136426109087e-05,2.2167216370986594e-05,0.0008041117406086397,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_35,q_35__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,142,D,,,D,True,0.9999289124412618,0.9999289124412618,0.9999996423722592,0.9999996423722592,D,0.9999289124412618,True,True,0.0,,,,,1.6569116309379657e-07,4.548821646410406e-07,1.466077403203491e-06,0.9999289124412618,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_36,q_36__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,146,B,,,B,True,0.9999996327313957,0.9999996327313957,0.9999991655356695,0.9999991655356695,B,0.9999996327313957,True,True,0.0,,,,,2.7365410418718685e-07,0.9999996327313957,0.003463074868299002,0.0001719645565038964,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_37,q_37__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,150,D,,,D,True,0.9999629140200776,0.9999629140200776,0.9999976158198933,0.9999976158198933,D,0.9999629140200776,True,True,0.0,,,,,0.10917701219643167,8.376014013102913e-05,0.0001432353773001595,0.9999629140200776,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_38,q_38__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,154,A,,,A,True,0.999991384770657,0.999991384770657,0.9999991059311277,0.9999991059311277,A,0.999991384770657,True,True,0.0,,,,,0.999991384770657,0.00022694016517945718,0.00019264388807813872,0.018499712087685118,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_39,q_39__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,158,A,,,A,True,0.999782260480872,0.999782260480872,0.8763704015203745,0.8763704015203745,A,0.999782260480872,True,True,0.0,,,,,0.999782260480872,5.109080325047491e-06,6.319261643654927e-05,5.644946359305052e-07,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_40,q_40__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,162,C,,,C,True,0.9992485633622735,0.9992485633622735,0.9999964833383252,0.9999964833383252,C,0.9992485633622735,True,True,0.0,,,,,0.006692167885746319,0.004635440553834334,0.9992485633622735,0.09097385867795138,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_41,q_41__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,166,A,,,A,True,0.9999992854690943,0.9999992854690943,0.9999946952147559,0.9999946952147559,A,0.9999992854690943,True,True,0.0,,,,,0.9999992854690943,0.00045770201939577713,0.0028209358282833275,0.00010769818971502128,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_42,q_42__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,170,A,,,D,False,0.9986263234127394,9.237875321736152e-07,0.26237641815669605,0.5730789114715555,A,0.9986263234127394,True,False,0.9986253996252072,,,,,0.9986263234127394,0.0012982831808912127,3.3118112723349943e-06,9.237875321736152e-07,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_43,q_43__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,174,C,,,C,True,0.9999957351965917,0.9999957351965917,0.9999998807907247,0.9999998807907247,C,0.9999957351965917,True,True,0.0,,,,,2.073505755382392e-05,0.0005298261713794125,0.9999957351965917,7.219493376098504e-05,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_44,q_44__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,178,D,,,A,False,0.9998958295480248,3.852398881598377e-07,0.10090759317906563,0.8990726148465085,D,0.9998958295480248,True,False,0.9998954443081366,,,,,3.852398881598377e-07,4.15045105031123e-07,0.00013092932396183198,0.9998958295480248,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_45,q_45__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,182,B,,,A,False,0.9997594193160674,0.000190691046460775,0.010591579389152788,0.96844274022778,B,0.9997594193160674,True,False,0.9995687282696066,,,,,0.000190691046460775,0.9997594193160674,0.00028853405841837497,0.00035199652838334157,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_46,q_46__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,186,D,,,D,True,0.9913844081572544,0.9913844081572544,0.9981840142102691,0.9981840142102691,D,0.9913844081572544,True,True,0.0,,,,,1.0227589746325948e-05,8.673745927943866e-08,0.0010013496327806492,0.9913844081572544,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_47,q_47__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,190,A,,,A,True,0.9999945468770162,0.9999945468770162,0.9999871255624818,0.9999871255624818,A,0.9999945468770162,True,True,0.0,,,,,0.9999945468770162,3.595544469915987e-05,1.646464633429862e-05,0.00011582998448383555,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_48,q_48__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,194,A,,,C,False,0.9986458231810587,3.789119290236502e-05,0.00016817497730352938,0.9973846466853499,A,0.9986458231810587,True,False,0.9986079319881563,,,,,0.9986458231810587,0.00012816973944874215,3.789119290236502e-05,7.2932787765038815e-06,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_49,q_49__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,198,A,,,A,True,0.9998773375660999,0.9998773375660999,0.9998965966346763,0.9998965966346763,A,0.9998773375660999,True,True,0.0,,,,,0.9998773375660999,0.0014571647234321754,2.3687716369591006e-07,8.1502843577592e-08,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_50,q_50__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,202,D,,,C,False,0.9999999961099819,2.5874358087809354e-06,0.12582364602946525,0.8733210581831748,D,0.9999999961099819,True,False,0.9999974086741731,,,,,6.717282854991832e-10,6.912109789132792e-09,2.5874358087809354e-06,0.9999999961099819,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_51,q_51__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,206,B,,,A,False,0.9997489237172478,0.0031617950840579813,0.07367109783566474,0.9262904562999569,B,0.9997489237172478,True,False,0.9965871286331898,,,,,0.0031617950840579813,0.9997489237172478,0.00649593933096545,0.00021202844244216413,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_52,q_52__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,210,C,,,A,False,0.9561703298349391,1.4728482632464674e-05,8.939709348593775e-07,0.9998895647905137,D,0.9577440311601595,False,False,0.9561556013523066,,,,,1.4728482632464674e-05,0.10107707980215666,0.9561703298349391,0.9577440311601595,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_53,q_53__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,214,A,,,B,False,0.999958116903023,0.016389205292850203,2.3900862797305723e-05,0.9999749070742203,A,0.999958116903023,True,False,0.9835689116101729,,,,,0.999958116903023,0.016389205292850203,0.0001421692872627608,4.176789033704864e-06,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_54,q_54__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,218,A,,,A,True,0.9998114125418021,0.9998114125418021,0.7309562034506878,0.7309562034506878,A,0.9998114125418021,True,True,0.0,,,,,0.9998114125418021,0.05977788185246276,5.306480632153396e-07,4.8352271000823535e-05,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_55,q_55__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,222,B,,,B,True,0.9999749994898164,0.9999749994898164,0.9999999403953588,0.9999999403953588,B,0.9999749994898164,True,True,0.0,,,,,1.762238278718581e-07,0.9999749994898164,9.376579614918967e-06,5.432730305423389e-07,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_56,q_56__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,226,A,,,A,True,0.9997771921655282,0.9997771921655282,0.9999811652870041,0.9999811652870041,A,0.9997771921655282,True,True,0.0,,,,,0.9997771921655282,0.0036915434418328505,1.9995147006232678e-05,1.6511163428691286e-08,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_57,q_57__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,230,D,,,D,True,0.999924915474089,0.999924915474089,0.9999024367160259,0.9999024367160259,D,0.999924915474089,True,True,0.0,,,,,2.9930926832278968e-06,3.749622417709718e-05,0.0006553046174200549,0.999924915474089,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_58,q_58__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,234,A,,,A,True,0.9999775996804527,0.9999775996804527,0.9999626292843484,0.9999626292843484,A,0.9999775996804527,True,True,0.0,,,,,0.9999775996804527,0.0001491605707047467,0.00011505021997470457,2.853535565260746e-05,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_59,q_59__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,238,A,,,A,True,0.9796941701022369,0.9796941701022369,0.9999994039539075,0.9999994039539075,A,0.9796941701022369,True,True,0.0,,,,,0.9796941701022369,0.027529059473841492,1.5381850433747617e-06,0.00012894220244785614,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_60,q_60__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,242,A,,,A,True,0.9999376645202787,0.9999376645202787,0.9932861421123168,0.9932861421123168,A,0.9999376645202787,True,True,0.0,,,,,0.9999376645202787,7.910284834381274e-06,4.40225445964808e-10,1.5266488423755216e-07,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_61,q_61__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,246,B,,,B,True,0.9999999998343072,0.9999999998343072,0.9992934816290922,0.9992934816290922,B,0.9999999998343072,True,True,0.0,,,,,1.6860117502401424e-08,0.9999999998343072,0.005109362955593713,0.0012585007554728,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_62,q_62__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,250,D,,,D,True,0.9999976134475712,0.9999976134475712,0.9999964833383252,0.9999964833383252,D,0.9999976134475712,True,True,0.0,,,,,1.2648089357696712e-07,1.8901033001159495e-06,1.8283801307242267e-05,0.9999976134475712,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_63,q_63__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,254,C,,,C,True,0.9999937178867812,0.9999937178867812,0.9999998807907247,0.9999998807907247,C,0.9999937178867812,True,True,0.0,,,,,0.0001684827218964621,0.0005304008383524927,0.9999937178867812,0.21929789122766774,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_64,q_64__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,258,D,,,D,True,0.9999951171890723,0.9999951171890723,0.9999999403953588,0.9999999403953588,D,0.9999951171890723,True,True,0.0,,,,,0.007119142299601092,8.13842664363083e-06,0.009963741070921576,0.9999951171890723,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_65,q_65__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,262,A,,,A,True,0.9999772296936295,0.9999772296936295,0.9999997019768649,0.9999997019768649,A,0.9999772296936295,True,True,0.0,,,,,0.9999772296936295,0.001232612663605376,1.1609082489924263e-07,3.0523365257174613e-06,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_66,q_66__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,266,A,,,A,True,0.9958850008806184,0.9958850008806184,0.9982020444233332,0.9982020444233332,A,0.9958850008806184,True,True,0.0,,,,,0.9958850008806184,0.003762456267214762,0.004827581403291418,0.0005273098486401538,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_67,q_67__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,270,C,,,C,True,0.9999862934576514,0.9999862934576514,0.9998522023283378,0.9998522023283378,C,0.9999862934576514,True,True,0.0,,,,,2.8894467208619135e-06,3.514725759795167e-06,0.9999862934576514,0.06812144119216056,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_68,q_68__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,274,D,,,D,True,0.9999998504278098,0.9999998504278098,0.7122281627564555,0.7122281627564555,D,0.9999998504278098,True,True,0.0,,,,,6.887313752229005e-07,1.593954227974078e-08,1.0557091963737008e-06,0.9999998504278098,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_69,q_69__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,278,D,,,B,False,0.999885868310227,0.0007848980328592031,4.237950867903727e-05,0.9931782700291161,D,0.999885868310227,True,False,0.9991009702773678,,,,,2.3746989064334953e-06,0.0007848980328592031,0.00046919368954473925,0.999885868310227,
Qwen/Qwen2.5-7B-Instruct,probe_bias_doubt_correct,train,q_70,q_70__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,282,D,,,C,False,0.7507638709423053,0.02187692707816656,2.6702164651507546e-05,0.9999731786292563,D,0.7507638709423053,True,False,0.7288869438641388,,,,,2.295697294065674e-06,3.7616212713130844e-06,0.02187692707816656,0.7507638709423053,
